"PVWatts Hourly PV Performance Data"
"Requested Location","Sarnia"
"Location","Lat, Lng: 42.97, -82.42"
"Latitude (DD)","42.97"
"Longitude (DD)","-82.42"
"Elevation (m)","180.88000488281"
"DC System Size (kW)","2491.5"
"Module Type","Premium"
"Array Type","1-Axis Tracking"
"Array Tilt (deg)","0"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","96"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","19","22","0","0","19","1.4","0.1","0","19","0","0"
"8","19","23","0","0","19","1.6","0.1","0","19","0","0"
"8","20","0","0","0","18","1.8","0.1","0","18","0","0"
"8","20","1","0","0","18","2.1","0.1","0","18","0","0"
"8","20","2","0","0","17","2.2","0.1","0","17","0","0"
"8","20","3","0","0","17","2.3","0.1","0","17","0","0"
"8","20","4","0","0","17","2.4","0.1","0","17","0","0"
"8","20","5","0","0","17","2.5","0.1","0","17","0","0"
"8","20","6","308","43","18","2.9","0.1","195.269","21.955","399912.95","375867.228"
"8","20","7","552","80","20","3","0.1","574.115","31.558","1215641.504","1162691.276"
"8","20","8","676","105","22","3","0.1","796.707","37.998","1639175.421","1571217.702"
"8","20","9","743","125","25","3.1","0.1","863.887","42.007","1732616.638","1661347.925"
"8","20","10","344","332","26","3.2","0.1","651.283","38.556","1298273.175","1242394.978"
"8","20","11","459","325","26","3.1","0.1","736.367","40.412","1453669.001","1392284.513"
"8","20","12","335","395","25","2.9","0.1","682.915","38.785","1342156.73","1284723.565"
"8","20","13","0","95","25","2.8","0.1","90.403","26.853","172976.691","156972.223"
"8","20","14","0","92","25","2.8","0.1","78.55","26.614","150790.145","135571.834"
"8","20","15","0","31","24","3.3","0.1","23.176","24.439","42836.006","31442.94"
"8","20","16","0","28","23","4","0.1","20.868","23.357","39001.423","27744.232"
"8","20","17","0","103","22","4.1","0.1","85.327","23.442","171742.385","155781.653"
"8","20","18","0","5","21","3.8","0.1","3.695","21.065","6313.54","0"
"8","20","19","0","0","20","3.7","0.12","0","20","0","0"
"8","20","20","0","0","19","3.8","0.12","0","19","0","0"
"8","20","21","0","0","18","3.4","0.12","0","18","0","0"
"8","20","22","0","0","17","2.5","0.12","0","17","0","0"
"8","20","23","0","0","17","1.7","0.12","0","17","0","0"
"8","21","0","0","0","17","1.3","0.12","0","17","0","0"
"8","21","1","0","0","17","1.1","0.12","0","17","0","0"
"8","21","2","0","0","17","0.9","0.12","0","17","0","0"
"8","21","3","0","0","17","0.8","0.12","0","17","0","0"
"8","21","4","0","0","16","0.7","0.12","0","16","0","0"
"8","21","5","0","0","16","0.8","0.12","0","16","0","0"
"8","21","6","17","45","17","1.3","0.12","55.417","18.54","108084.378","94379.303"
"8","21","7","95","124","18","1.6","0.12","217.938","23.724","458250.689","432137.829"
"8","21","8","15","172","19","2.1","0.12","157.605","22.712","323550.572","302210.673"
"8","21","9","33","252","20","3","0.12","256.876","25.119","525960.516","497448.428"
"8","21","10","186","362","21","3.9","0.12","523.683","30.053","1069386.471","1021618.641"
"8","21","11","36","342","22","4.4","0.12","365.347","27.862","735477.905","699541.782"
"8","21","12","109","418","22","4.6","0.12","511.184","29.972","1023905.922","977749.648"
"8","21","13","9","215","22","4.9","0.12","213.578","25.207","426030.065","401058.909"
"8","21","14","130","366","23","5.2","0.12","476.625","29.919","969362.668","925139.078"
"8","21","15","811","105","22","5.4","0.12","903.702","34.885","1861942.091","1786090.863"
"8","21","16","0","133","22","5.2","0.12","105.422","23.536","211669.141","194293.646"
"8","21","17","76","131","21","4.5","0.12","195.9","24.139","409348.098","384968.051"
"8","21","18","423","41","19","4","0.12","247.412","23.227","512863.786","484815.767"
"8","21","19","0","0","18","4.1","0.12","0","18","0","0"
"8","21","20","0","0","17","4.5","0.12","0","17","0","0"
"8","21","21","0","0","16","4.2","0.12","0","16","0","0"
"8","21","22","0","0","15","3.6","0.12","0","15","0","0"
"8","21","23","0","0","14","3.3","0.12","0","14","0","0"
"8","22","0","0","0","14","3.3","0.12","0","14","0","0"
"8","22","1","0","0","14","3.5","0.12","0","14","0","0"
"8","22","2","0","0","14","3.5","0.12","0","14","0","0"
"8","22","3","0","0","13","3.3","0.12","0","13","0","0"
"8","22","4","0","0","13","3.2","0.12","0","13","0","0"
"8","22","5","0","0","13","3.3","0.12","0","13","0","0"
"8","22","6","411","37","15","3.7","0.12","220.753","18.929","457866.82","431767.562"
"8","22","7","671","63","16","3.9","0.12","633.33","27.077","1367421.135","1309092.752"
"8","22","8","299","193","17","3.9","0.12","505.107","25.795","1074066.182","1026132.53"
"8","22","9","605","176","18","3.8","0.12","789.233","31.917","1639709.929","1571733.271"
"8","22","10","902","92","19","3.6","0.12","921.276","35.721","1880860.269","1804338.696"
"8","22","11","508","308","20","3.5","0.12","759.519","33.947","1538743.469","1474344.454"
"8","22","12","349","375","21","3.5","0.12","672.765","33.319","1350833.322","1293092.71"
"8","22","13","894","112","21","3.5","0.12","891.444","37.406","1798787.518","1725174.108"
"8","22","14","872","107","21","3.4","0.12","905.576","37.95","1831813.068","1757029.431"
"8","22","15","829","99","21","2.9","0.12","913.057","39.593","1849428.641","1774020.815"
"8","22","16","770","84","20","2.5","0.12","855.293","38.756","1756528.601","1684412.593"
"8","22","17","662","65","19","1.9","0.12","655.29","35.195","1373364.771","1314825.781"
"8","22","18","425","39","18","1.4","0.12","241.075","24.581","495453.293","468022.197"
"8","22","19","0","0","17","1.4","0.12","0","17","0","0"
"8","22","20","0","0","16","1.5","0.12","0","16","0","0"
"8","22","21","0","0","15","1.6","0.12","0","15","0","0"
"8","22","22","0","0","15","1.7","0.12","0","15","0","0"
"8","22","23","0","0","14","1.8","0.12","0","14","0","0"
"8","23","0","0","0","14","1.9","0.12","0","14","0","0"
"8","23","1","0","0","13","1.9","0.12","0","13","0","0"
"8","23","2","0","0","13","1.9","0.12","0","13","0","0"
"8","23","3","0","0","13","1.9","0.12","0","13","0","0"
"8","23","4","0","0","13","1.9","0.12","0","13","0","0"
"8","23","5","0","0","14","2.2","0.12","0","14","0","0"
"8","23","6","354","37","16","2.9","0.12","199.493","20.033","409169.456","384795.739"
"8","23","7","613","67","18","3.3","0.12","594.287","29.392","1270284.605","1215398.155"
"8","23","8","740","85","20","3.4","0.12","826.212","35.551","1718500.191","1647731.68"
"8","23","9","812","96","22","3.5","0.12","895.535","38.542","1822624.639","1748166.586"
"8","23","10","467","279","23","3.4","0.12","720.711","36.467","1454410.762","1392999.99"
"8","23","11","380","357","24","3.6","0.12","690.091","36.468","1379552.714","1320794.461"
"8","23","12","461","335","24","3.9","0.12","726.91","36.546","1448933.388","1387716.701"
"8","23","13","431","334","25","4.1","0.12","715.19","37.007","1428752.299","1368250.708"
"8","23","14","371","324","24","4","0.12","663.912","35.325","1340718.37","1283336.171"
"8","23","15","345","267","23","3.6","0.12","603.936","33.96","1234994.637","1181358.651"
"8","23","16","642","124","22","3.4","0.12","783.178","36.731","1617282.278","1550100.321"
"8","23","17","233","121","21","3.6","0.12","343.175","27.266","725615.862","690029.191"
"8","23","18","187","51","20","3.9","0.12","151.469","22.618","306152.593","285429.173"
"8","23","19","0","0","19","4.1","0.12","0","19","0","0"
"8","23","20","0","0","19","4.4","0.12","0","19","0","0"
"8","23","21","0","0","19","4.7","0.12","0","19","0","0"
"8","23","22","0","0","20","5.2","0.12","0","20","0","0"
"8","23","23","0","0","20","5.6","0.12","0","20","0","0"
"8","24","0","0","0","20","5.8","0.12","0","20","0","0"
"8","24","1","0","0","20","6.1","0.12","0","20","0","0"
"8","24","2","0","0","19","6.6","0.12","0","19","0","0"
"8","24","3","0","0","18","6.6","0.12","0","18","0","0"
"8","24","4","0","0","18","6.6","0.12","0","18","0","0"
"8","24","5","0","0","18","6.2","0.12","0","18","0","0"
"8","24","6","129","50","18","5.8","0.12","130.036","19.752","260525.586","241418.913"
"8","24","7","62","119","20","5.8","0.12","169.087","22.306","353766.05","331355.496"
"8","24","8","574","139","22","6","0.12","732.669","31.774","1540278.925","1475825.503"
"8","24","9","668","156","23","6.1","0.12","826.724","33.873","1707978.405","1637582.723"
"8","24","10","322","334","25","6.3","0.12","630.212","33.074","1281911.244","1226612.816"
"8","24","11","724","191","26","6.4","0.12","828.145","36.502","1671694.354","1602584.361"
"8","24","12","740","189","27","6.3","0.12","815.532","37.446","1635978.409","1568133.973"
"8","24","13","760","168","27","6.3","0.12","831.283","37.657","1671963.435","1602843.907"
"8","24","14","669","195","28","6.1","0.12","821.214","38.772","1650529.011","1582168.989"
"8","24","15","574","196","28","5.8","0.12","766.884","38.427","1553728.602","1488798.604"
"8","24","16","44","196","27","5.2","0.12","227.144","30.315","459726.175","433561.032"
"8","24","17","0","5","26","4.7","0.12","3.716","26.058","6338.741","0"
"8","24","18","7","45","25","4.2","0.12","44.483","25.734","83198.653","70375.378"
"8","24","19","0","0","24","3.8","0.12","0","24","0","0"
"8","24","20","0","0","23","3.3","0.12","0","23","0","0"
"8","24","21","0","0","22","2.9","0.12","0","22","0","0"
"8","24","22","0","0","20","2.4","0.12","0","20","0","0"
"8","24","23","0","0","19","2.4","0.12","0","19","0","0"
"8","25","0","0","0","17","3.1","0.12","0","17","0","0"
"8","25","1","0","0","16","3.1","0.12","0","16","0","0"
"8","25","2","0","0","16","2.6","0.12","0","16","0","0"
"8","25","3","0","0","16","2.6","0.12","0","16","0","0"
"8","25","4","0","0","16","3","0.12","0","16","0","0"
"8","25","5","0","0","16","3.6","0.12","0","16","0","0"
"8","25","6","345","34","17","4.2","0.12","188.241","20.107","382731.446","359294.533"
"8","25","7","610","63","19","4.8","0.12","577.94","27.932","1241503.085","1187636.479"
"8","25","8","736","82","20","5.4","0.12","816.438","31.684","1723208.17","1652272.837"
"8","25","9","805","96","21","5.5","0.12","885.671","33.485","1837268.746","1762291.794"
"8","25","10","0","106","22","5.5","0.12","89.458","23.251","175382.808","159293.081"
"8","25","11","0","121","22","5.1","0.12","114.363","23.674","224235.548","206414.775"
"8","25","12","10","223","23","4.6","0.12","231.319","26.602","456290.73","430247.319"
"8","25","13","9","220","23","4.2","0.12","217.74","26.591","432716.23","407508.157"
"8","25","14","11","229","23","3.8","0.12","209.653","26.671","419452.703","394714.61"
"8","25","15","19","229","22","3.5","0.12","204.015","25.749","413199.144","388682.639"
"8","25","16","0","112","21","3.2","0.12","87.062","22.682","174267.743","158217.528"
"8","25","17","0","65","20","2.5","0.12","48.974","21.071","97219.393","83899.307"
"8","25","18","0","26","19","1.8","0.12","19.405","19.481","35723.176","24582.146"
"8","25","19","0","0","17","1.5","0.12","0","17","0","0"
"8","25","20","0","0","16","1.4","0.12","0","16","0","0"
"8","25","21","0","0","15","1.2","0.12","0","15","0","0"
"8","25","22","0","0","15","1.2","0.12","0","15","0","0"
"8","25","23","0","0","15","1.1","0.12","0","15","0","0"
"8","26","0","0","0","15","1","0.12","0","15","0","0"
"8","26","1","0","0","15","0.9","0.12","0","15","0","0"
"8","26","2","0","0","15","0.7","0.12","0","15","0","0"
"8","26","3","0","0","15","0.8","0.12","0","15","0","0"
"8","26","4","0","0","15","0.9","0.12","0","15","0","0"
"8","26","5","0","0","15","1","0.12","0","15","0","0"
"8","26","6","374","34","17","1.2","0.12","194.23","22.522","390352.609","366645.648"
"8","26","7","648","61","18","1.3","0.12","599.64","34.916","1256294.376","1201903.655"
"8","26","8","772","79","20","1.2","0.12","845.622","44.378","1702892.995","1632677.509"
"8","26","9","278","272","21","1.1","0.12","546.889","37.064","1102956.581","1053999.228"
"8","26","10","833","122","22","1.1","0.12","888.836","48.11","1730064.77","1658886.48"
"8","26","11","864","123","22","0.9","0.12","868.407","48.803","1677851.636","1608523.465"
"8","26","12","331","376","23","0.6","0.12","654.063","44.784","1256283.794","1201893.448"
"8","26","13","872","120","23","0.5","0.12","870.64","52.995","1654354.096","1585858.537"
"8","26","14","853","114","24","0.8","0.12","888.101","52.182","1701281.278","1631122.902"
"8","26","15","810","106","23","1.2","0.12","897.504","48.786","1756196.826","1684092.574"
"8","26","16","728","95","23","1.4","0.12","827.847","45.759","1656026.985","1587472.149"
"8","26","17","586","75","22","1.2","0.12","579.35","38.735","1194532.549","1142330.296"
"8","26","18","305","41","20","1.1","0.12","184.422","25.382","367889.745","344978.733"
"8","26","19","0","0","19","1.2","0.12","0","19","0","0"
"8","26","20","0","0","18","1.3","0.12","0","18","0","0"
"8","26","21","0","0","18","1.4","0.12","0","18","0","0"
"8","26","22","0","0","18","1.4","0.12","0","18","0","0"
"8","26","23","0","0","17","1.4","0.12","0","17","0","0"
"8","27","0","0","0","17","1.6","0.12","0","17","0","0"
"8","27","1","0","0","16","1.7","0.12","0","16","0","0"
"8","27","2","0","0","16","1.8","0.12","0","16","0","0"
"8","27","3","0","0","15","1.9","0.12","0","15","0","0"
"8","27","4","0","0","15","1.8","0.12","0","15","0","0"
"8","27","5","0","0","15","2","0.12","0","15","0","0"
"8","27","6","240","40","16","2.4","0.12","159.145","19.501","318917.714","297741.976"
"8","27","7","535","79","18","2.4","0.12","532.223","29.917","1131844.503","1081863.536"
"8","27","8","688","99","21","1.9","0.12","793.746","40.569","1619786.048","1552515.372"
"8","27","9","770","112","23","1.4","0.12","866.555","46.752","1709272.513","1638830.976"
"8","27","10","819","119","24","1.5","0.12","870.862","47.279","1700698.13","1630560.418"
"8","27","11","841","125","25","2","0.12","847.976","45.346","1660389.357","1591679.945"
"8","27","12","845","129","25","2.6","0.12","835.798","42.871","1648300.719","1580019.655"
"8","27","13","820","138","25","3.3","0.12","845.767","41.063","1682435.57","1612944.972"
"8","27","14","808","126","24","4.1","0.12","866.26","38.604","1748189.66","1676369.134"
"8","27","15","785","108","23","4.9","0.12","874.766","36.274","1795583.743","1722083.856"
"8","27","16","726","91","22","5.4","0.12","819.682","33.729","1716678.516","1645974.555"
"8","27","17","625","66","20","5.3","0.12","591.113","28.581","1267191.876","1212415.013"
"8","27","18","381","35","19","4.8","0.12","198.489","22.02","400584.111","376514.607"
"8","27","19","0","0","18","4.6","0.12","0","18","0","0"
"8","27","20","0","0","17","4.6","0.12","0","17","0","0"
"8","27","21","0","0","17","4.3","0.12","0","17","0","0"
"8","27","22","0","0","17","4","0.12","0","17","0","0"
"8","27","23","0","0","16","3.9","0.12","0","16","0","0"
"8","28","0","0","0","16","3.9","0.12","0","16","0","0"
"8","28","1","0","0","16","4","0.12","0","16","0","0"
"8","28","2","0","0","16","4","0.12","0","16","0","0"
"8","28","3","0","0","16","4","0.12","0","16","0","0"
"8","28","4","0","0","17","4.2","0.12","0","17","0","0"
"8","28","5","0","0","17","4.6","0.12","0","17","0","0"
"8","28","6","236","40","18","5.1","0.12","156.935","20.289","311729.019","290808.005"
"8","28","7","521","83","19","5.8","0.12","522.026","26.142","1124884.182","1075149.847"
"8","28","8","670","109","20","6.2","0.12","787.11","30.277","1668534.834","1599536.794"
"8","28","9","766","121","21","6.4","0.12","870.317","32.086","1814356.009","1740190.946"
"8","28","10","871","104","21","6.5","0.12","891.616","32.214","1845003.535","1769752.508"
"8","28","11","908","103","21","6.7","0.12","879.993","31.824","1815231.465","1741035.38"
"8","28","12","926","100","21","6.8","0.12","871.358","31.603","1795790.703","1722283.483"
"8","28","13","917","102","21","6.9","0.12","885.563","31.672","1827786.237","1753145.287"
"8","28","14","897","98","20","6.9","0.12","907.016","30.945","1885840.866","1809142.81"
"8","28","15","857","91","20","6.6","0.12","912.663","31.385","1909748.005","1832202.824"
"8","28","16","786","80","19","6.1","0.12","856.878","30.315","1819274.359","1744935.019"
"8","28","17","653","64","18","5.1","0.12","602.174","26.959","1299138.098","1243229.254"
"8","28","18","371","34","17","3.6","0.12","189.943","20.413","382410.36","358984.824"
"8","28","19","0","0","15","2.5","0.13","0","15","0","0"
"8","28","20","0","0","15","2","0.13","0","15","0","0"
"8","28","21","0","0","14","1.8","0.13","0","14","0","0"
"8","28","22","0","0","14","1.8","0.13","0","14","0","0"
"8","28","23","0","0","14","2","0.13","0","14","0","0"
"8","29","0","0","0","14","2.2","0.13","0","14","0","0"
"8","29","1","0","0","14","2.5","0.13","0","14","0","0"
"8","29","2","0","0","15","2.6","0.13","0","15","0","0"
"8","29","3","0","0","14","2.5","0.13","0","14","0","0"
"8","29","4","0","0","14","2.3","0.13","0","14","0","0"
"8","29","5","0","0","14","2.4","0.13","0","14","0","0"
"8","29","6","342","32","16","2.9","0.13","174.994","19.511","348932.778","326693.486"
"8","29","7","638","61","18","3.3","0.13","578.111","29.082","1236642.311","1182947.941"
"8","29","8","776","76","20","3.3","0.13","841.727","36.104","1750189.056","1678297.683"
"8","29","9","851","87","21","3.2","0.13","902.622","38.496","1840523.48","1765431.199"
"8","29","10","889","95","22","3.1","0.13","896.179","39.618","1804957.59","1731125.55"
"8","29","11","914","98","23","2.9","0.13","877.045","40.808","1750183.986","1678292.793"
"8","29","12","199","409","23","2.7","0.13","574.079","34.986","1136926.494","1086765.452"
"8","29","13","53","352","23","2.6","0.13","388.895","31.272","775823.522","738457.793"
"8","29","14","34","295","23","2.5","0.13","303.459","29.588","609299.738","577834.609"
"8","29","15","839","93","23","2.4","0.13","906.664","43.204","1815314.588","1741115.558"
"8","29","16","767","81","22","2.1","0.13","838.821","41.867","1706235.358","1635901.44"
"8","29","17","637","62","21","1.5","0.13","580.046","36.625","1206341.033","1153720.358"
"8","29","18","357","32","19","1.2","0.13","179.545","24.083","352491.19","330125.809"
"8","29","19","0","0","18","1.4","0.13","0","18","0","0"
"8","29","20","0","0","17","1.5","0.13","0","17","0","0"
"8","29","21","0","0","16","1.7","0.13","0","16","0","0"
